country,distributor,customer,product_gmid,supply_price,resale_price,tender_price,special_resale,special_tender,promotion
SN,,,aa001,0,0,0,0,0,non-promoted
SN,,,A001,0,0,0,0,0,non-promoted
SN,,,aa0014,0,0,0,0,0,non-promoted
SN,,,196680,0,0,0,0,0,non-promoted
SN,,,90099,0,0,0,0,0,non-promoted
SN,,,476714,0,0,0,0,0,non-promoted
SN,,,660198,0,0,0,0,0,non-promoted
SN,,,475989,0,0,0,0,0,non-promoted
SN,,,295768,0,0,0,0,0,non-promoted
SN,,,493999,0,0,0,0,0,non-promoted
SN,,,241783,0,0,0,0,0,non-promoted
SN,,,245298,0,0,0,0,0,non-promoted
SN,,,141662,0,0,0,0,0,non-promoted
SN,,,296593,0,0,0,0,0,non-promoted
SN,,,671563,0,0,0,0,0,non-promoted
SN,,,671568,0,0,0,0,0,non-promoted
SN,,,476710,0,0,0,0,0,non-promoted
SN,,,120917,0,0,0,0,0,non-promoted
SN,,,476518,0,0,0,0,0,non-promoted
SN,,,476989,0,0,0,0,0,non-promoted
SN,,,476985,0,0,0,0,0,non-promoted
SN,,,476716,0,0,0,0,0,non-promoted
SN,,,476942,0,0,0,0,0,non-promoted
SN,,,476996,0,0,0,0,0,non-promoted
SN,,,476997,0,0,0,0,0,non-promoted
SN,,,476715,0,0,0,0,0,non-promoted
SN,,,323469,0,0,0,0,0,non-promoted
SN,,,323468,0,0,0,0,0,non-promoted
SN,,,476958,0,0,0,0,0,non-promoted
SN,,,54430,0,0,0,0,0,non-promoted
SN,,,494006,0,0,0,0,0,non-promoted
SN,,,54431,0,0,0,0,0,non-promoted
SN,,,493978,0,0,0,0,0,non-promoted
SN,,,223651,0,0,0,0,0,non-promoted
SN,,,476960,0,0,0,0,0,non-promoted
SN,,,477012,0,0,0,0,0,non-promoted
SN,,,651772,0,0,0,0,0,non-promoted
SN,,,653312,0,0,0,0,0,non-promoted
SN,,,696079,0,0,0,0,0,non-promoted
SN,,,696080,0,0,0,0,0,non-promoted
SN,,,269210,0,0,0,0,0,non-promoted
SN,,,541862,0,0,0,0,0,non-promoted
SN,,,627060,0,0,0,0,0,non-promoted
SN,,,12131212,0,0,0,0,0,non-promoted
SN,,,627546,0,0,0,0,0,non-promoted
SN,,,632892,0,0,0,0,0,non-promoted
SN,,,261610,0,0,0,0,0,non-promoted
SN,,,551042,0,0,0,0,0,non-promoted
SN,,,247831,0,0,0,0,0,non-promoted
SN,,,247832,0,0,0,0,0,non-promoted
SN,,,305481,0,0,0,0,0,non-promoted
SN,,,440221,0,0,0,0,0,non-promoted
SN,,,405018,0,0,0,0,0,non-promoted
SN,,,405039,0,0,0,0,0,non-promoted
SN,,,405069,0,0,0,0,0,non-promoted
SN,,,479387,0,0,0,0,0,non-promoted
SN,,,479530,0,0,0,0,0,non-promoted
SN,,,426259,0,0,0,0,0,non-promoted
SN,,,223652,0,0,0,0,0,non-promoted
SN,,,261608,0,0,0,0,0,non-promoted
SN,,,373882,0,0,0,0,0,non-promoted
