country,distributor,customer,product_gmid,supply_price,resale_price,tender_price,special_resale,special_tender,promotion
AO,,,aa001,0,0,0,0,0,non-promoted
AO,,,A001,0,0,0,0,0,non-promoted
AO,,,aa0014,0,0,0,0,0,non-promoted
AO,,,196680,0,0,0,0,0,non-promoted
AO,,,90099,0,0,0,0,0,non-promoted
AO,,,476714,0,0,0,0,0,non-promoted
AO,,,660198,0,0,0,0,0,non-promoted
AO,,,475989,0,0,0,0,0,non-promoted
AO,,,295768,0,0,0,0,0,non-promoted
AO,,,493999,0,0,0,0,0,non-promoted
AO,,,241783,0,0,0,0,0,non-promoted
AO,,,245298,0,0,0,0,0,non-promoted
AO,,,141662,0,0,0,0,0,non-promoted
AO,,,296593,0,0,0,0,0,non-promoted
AO,,,671563,0,0,0,0,0,non-promoted
AO,,,671568,0,0,0,0,0,non-promoted
AO,,,476710,0,0,0,0,0,non-promoted
AO,,,120917,0,0,0,0,0,non-promoted
AO,,,476518,0,0,0,0,0,non-promoted
AO,,,476989,0,0,0,0,0,non-promoted
AO,,,476985,0,0,0,0,0,non-promoted
AO,,,476716,0,0,0,0,0,non-promoted
AO,,,476942,0,0,0,0,0,non-promoted
AO,,,476996,0,0,0,0,0,non-promoted
AO,,,476997,0,0,0,0,0,non-promoted
AO,,,476715,0,0,0,0,0,non-promoted
AO,,,323469,0,0,0,0,0,non-promoted
AO,,,323468,0,0,0,0,0,non-promoted
AO,,,476958,0,0,0,0,0,non-promoted
AO,,,54430,0,0,0,0,0,non-promoted
AO,,,494006,0,0,0,0,0,non-promoted
AO,,,54431,0,0,0,0,0,non-promoted
AO,,,493978,0,0,0,0,0,non-promoted
AO,,,223651,0,0,0,0,0,non-promoted
AO,,,476960,0,0,0,0,0,non-promoted
AO,,,477012,0,0,0,0,0,non-promoted
AO,,,651772,0,0,0,0,0,non-promoted
AO,,,653312,0,0,0,0,0,non-promoted
AO,,,696079,0,0,0,0,0,non-promoted
AO,,,696080,0,0,0,0,0,non-promoted
AO,,,269210,0,0,0,0,0,non-promoted
ET,,,645820,0,0,0,0,0,non-promoted
ET,,,645818,0,0,0,0,0,non-promoted
ET,,,261608,0,0,0,0,0,non-promoted
ET,,,645819,0,0,0,0,0,non-promoted
ET,,,321233,0,0,0,0,0,non-promoted
ET,,,307013,0,0,0,0,0,non-promoted
ET,,,475652,0,0,0,0,0,non-promoted
ET,,,475862,0,0,0,0,0,non-promoted
ET,,,380567,0,0,0,0,0,non-promoted
ET,,,539185,0,0,0,0,0,non-promoted
ET,,,539183,0,0,0,0,0,non-promoted
ET,,,539181,0,0,0,0,0,non-promoted
ET,,,539182,0,0,0,0,0,non-promoted
ET,,,196681,0,0,0,0,0,non-promoted
ET,,,514930,0,0,0,0,0,non-promoted
ET,,,515056,0,0,0,0,0,non-promoted
ET,,,373881,0,0,0,0,0,non-promoted
ET,,,373877,0,0,0,0,0,non-promoted
ET,,,373878,0,0,0,0,0,non-promoted
ET,,,338356,0,0,0,0,0,non-promoted
ET,,,373879,0,0,0,0,0,non-promoted
ET,,,341781,0,0,0,0,0,non-promoted
ET,,,306725,0,0,0,0,0,non-promoted
ET,,,373875,0,0,0,0,0,non-promoted
ET,,,213860,0,0,0,0,0,non-promoted
ET,,,1,0,0,0,0,0,non-promoted
ET,,,373876,0,0,0,0,0,non-promoted
ET,,,222,0,0,0,0,0,non-promoted
ET,,,477045,0,0,0,0,0,non-promoted
ET,,,475987,0,0,0,0,0,non-promoted
ET,,,475988,0,0,0,0,0,non-promoted
ET,,,698116,0,0,0,0,0,non-promoted
ET,,,679090,0,0,0,0,0,non-promoted
ET,,,654229,0,0,0,0,0,non-promoted
ET,,,651737,0,0,0,0,0,non-promoted
ET,,,352016,0,0,0,0,0,non-promoted
ET,,,476959,0,0,0,0,0,non-promoted
ET,,,476936,0,0,0,0,0,non-promoted
ET,,,652574,0,0,0,0,0,non-promoted
ET,,,653030,0,0,0,0,0,non-promoted
ET,,,651969,0,0,0,0,0,non-promoted
ET,,,655022,0,0,0,0,0,non-promoted
ET,,,655023,0,0,0,0,0,non-promoted
ET,,,655024,0,0,0,0,0,non-promoted
ET,,,655025,0,0,0,0,0,non-promoted
ET,,,554510,0,0,0,0,0,non-promoted
ET,,,371243,0,0,0,0,0,non-promoted
ET,,,693896,0,0,0,0,0,non-promoted
ET,,,407096,0,0,0,0,0,non-promoted
ET,,,370351,0,0,0,0,0,non-promoted
ET,,,618677,0,0,0,0,0,non-promoted
ET,,,641849,0,0,0,0,0,non-promoted
ET,,,728129,0,0,0,0,0,non-promoted
ET,,,649635,0,0,0,0,0,non-promoted
ET,,,643216,0,0,0,0,0,non-promoted
ET,,,643215,0,0,0,0,0,non-promoted
ET,,,592593,0,0,0,0,0,non-promoted
ET,,,671538,0,0,0,0,0,non-promoted
ET,,,664051,0,0,0,0,0,non-promoted
ET,,,67294,0,0,0,0,0,non-promoted
ET,,,645817,0,0,0,0,0,non-promoted
ET,,,645815,0,0,0,0,0,non-promoted
ET,,,476963,0,0,0,0,0,non-promoted
ET,,,476006,0,0,0,0,0,non-promoted
ET,,,476009,0,0,0,0,0,non-promoted
ET,,,475271,0,0,0,0,0,non-promoted
ET,,,477034,0,0,0,0,0,non-promoted
ET,,,477037,0,0,0,0,0,non-promoted
ET,,,477015,0,0,0,0,0,non-promoted
ET,,,476043,0,0,0,0,0,non-promoted
ET,,,390465,0,0,0,0,0,non-promoted
ET,,,390470,0,0,0,0,0,non-promoted
ET,,,264456,0,0,0,0,0,non-promoted
ET,,,476933,0,0,0,0,0,non-promoted
ET,,,516219,0,0,0,0,0,non-promoted
ET,,,241634,0,0,0,0,0,non-promoted
ET,,,615902,0,0,0,0,0,non-promoted
ET,,,615926,0,0,0,0,0,non-promoted
ET,,,518946,0,0,0,0,0,non-promoted
ET,,,505579,0,0,0,0,0,non-promoted
ET,,,292174,0,0,0,0,0,non-promoted
ET,,,506742,0,0,0,0,0,non-promoted
ET,,,507364,0,0,0,0,0,non-promoted
ET,,,436418,0,0,0,0,0,non-promoted
ET,,,506704,0,0,0,0,0,non-promoted
ET,,,506739,0,0,0,0,0,non-promoted
ET,,,653084,0,0,0,0,0,non-promoted
ET,,,651777,0,0,0,0,0,non-promoted
ET,,,660193,0,0,0,0,0,non-promoted
ET,,,287552,0,0,0,0,0,non-promoted
ET,,,287550,0,0,0,0,0,non-promoted
ET,,,289137,0,0,0,0,0,non-promoted
ET,,,289138,0,0,0,0,0,non-promoted
ET,,,287553,0,0,0,0,0,non-promoted
ET,,,298689,0,0,0,0,0,non-promoted
ET,,,374872,0,0,0,0,0,non-promoted
ET,,,298693,0,0,0,0,0,non-promoted
ET,,,298691,0,0,0,0,0,non-promoted
ET,,,544062,0,0,0,0,0,non-promoted
ET,,,258746,0,0,0,0,0,non-promoted
ET,,,477825,0,0,0,0,0,non-promoted
ET,,,479387,0,0,0,0,0,non-promoted
ET,,,660727,0,0,0,0,0,non-promoted
ET,,,323473,0,0,0,0,0,non-promoted
ET,,,275807,0,0,0,0,0,non-promoted
ET,,,213847,0,0,0,0,0,non-promoted
ET,,,99114,0,0,0,0,0,non-promoted
ET,,,312451,0,0,0,0,0,non-promoted
ET,,,476998,0,0,0,0,0,non-promoted
ET,,,283389,0,0,0,0,0,non-promoted
ET,,,636825,0,0,0,0,0,non-promoted
ET,,,306632,0,0,0,0,0,non-promoted
ET,,,263980,0,0,0,0,0,non-promoted
ET,,,54423,0,0,0,0,0,non-promoted
ET,,,310637,0,0,0,0,0,non-promoted
ET,,,694156,0,0,0,0,0,non-promoted
ET,,,413689,0,0,0,0,0,non-promoted
ET,,,508182,0,0,0,0,0,non-promoted
ET,,,340973,0,0,0,0,0,non-promoted
ET,,,670688,0,0,0,0,0,non-promoted
ET,,,213711,0,0,0,0,0,non-promoted
ET,,,481300,0,0,0,0,0,non-promoted
ET,,,627595,0,0,0,0,0,non-promoted
ET,,,627597,0,0,0,0,0,non-promoted
ET,,,627667,0,0,0,0,0,non-promoted
ET,,,282348,0,0,0,0,0,non-promoted
ET,,,209742,0,0,0,0,0,non-promoted
ET,,,633072,0,0,0,0,0,non-promoted
ET,,,639628,0,0,0,0,0,non-promoted
ET,,,612011,0,0,0,0,0,non-promoted
ET,,,477044,0,0,0,0,0,non-promoted
ET,,,aa001,0,0,0,0,0,non-promoted
ET,,,A001,0,0,0,0,0,non-promoted
ET,,,aa0014,0,0,0,0,0,non-promoted
ET,,,196680,0,0,0,0,0,non-promoted
ET,,,90099,0,0,0,0,0,non-promoted
ET,,,476714,0,0,0,0,0,non-promoted
ET,,,660198,0,0,0,0,0,non-promoted
ET,,,475989,0,0,0,0,0,non-promoted
ET,,,295768,0,0,0,0,0,non-promoted
ET,,,493999,0,0,0,0,0,non-promoted
ET,,,241783,0,0,0,0,0,non-promoted
ET,,,245298,0,0,0,0,0,non-promoted
ET,,,141662,0,0,0,0,0,non-promoted
ET,,,296593,0,0,0,0,0,non-promoted
ET,,,671563,0,0,0,0,0,non-promoted
ET,,,671568,0,0,0,0,0,non-promoted
