country,product_gmid,unified_price,resale_price,tender_price,supply_price,promotion
KE,323468,0,0,0,0,non-promoted
KE,476958,0,0,0,0,non-promoted
KE,54430,0,0,0,0,non-promoted
KE,494006,0,0,0,0,non-promoted
KE,54431,0,0,0,0,non-promoted
KE,493978,0,0,0,0,non-promoted
KE,223651,0,0,0,0,non-promoted
KE,476960,0,0,0,0,non-promoted
KE,477012,0,0,0,0,non-promoted
KE,651772,0,0,0,0,non-promoted
KE,653312,0,0,0,0,non-promoted
KE,696079,0,0,0,0,non-promoted
KE,696080,0,0,0,0,non-promoted
KE,269210,0,0,0,0,non-promoted
KE,541862,0,0,0,0,non-promoted
KE,627060,0,0,0,0,non-promoted
KE,12131212,0,0,0,0,non-promoted
KE,627546,0,0,0,0,non-promoted
KE,632892,0,0,0,0,non-promoted
KE,261610,0,0,0,0,non-promoted
KE,551042,0,0,0,0,non-promoted
KE,247831,0,0,0,0,non-promoted
KE,247832,0,0,0,0,non-promoted
KE,305481,0,0,0,0,non-promoted
KE,440221,0,0,0,0,non-promoted
KE,405018,0,0,0,0,non-promoted
KE,405039,0,0,0,0,non-promoted
KE,405069,0,0,0,0,non-promoted
KE,479387,0,0,0,0,non-promoted
KE,479530,0,0,0,0,non-promoted
KE,426259,0,0,0,0,non-promoted
KE,223652,0,0,0,0,non-promoted
KE,261608,0,0,0,0,non-promoted
KE,373882,0,0,0,0,non-promoted
KE,373880,0,0,0,0,non-promoted
KE,476931,0,0,0,0,non-promoted
KE,475994,0,0,0,0,non-promoted
KE,476950,0,0,0,0,non-promoted
KE,476008,0,0,0,0,non-promoted
KE,476029,0,0,0,0,non-promoted
KE,476194,0,0,0,0,non-promoted
KE,223381,0,0,0,0,non-promoted
KE,481580,0,0,0,0,non-promoted
KE,357266,0,0,0,0,non-promoted
KE,338199,0,0,0,0,non-promoted
KE,195442,0,0,0,0,non-promoted
KE,476984,0,0,0,0,non-promoted
KE,477825,0,0,0,0,non-promoted
KE,477023,0,0,0,0,non-promoted
KE,280449,0,0,0,0,non-promoted
KE,477027,0,0,0,0,non-promoted
KE,476835,0,0,0,0,non-promoted
KE,475649,0,0,0,0,non-promoted
KE,475983,0,0,0,0,non-promoted
KE,338355,0,0,0,0,non-promoted
KE,338357,0,0,0,0,non-promoted
