country,product_gmid,unified_price,resale_price,tender_price,supply_price,promotion
CI,516219,0,0,0,0,non-promoted
CI,268012,0,0,0,0,non-promoted
CI,268013,0,0,0,0,non-promoted
CI,268014,0,0,0,0,non-promoted
CI,268015,0,0,0,0,non-promoted
CI,261604,0,0,0,0,non-promoted
CI,494156,0,0,0,0,non-promoted
CI,261605,0,0,0,0,non-promoted
CI,261610,0,0,0,0,non-promoted
CI,475649,0,0,0,0,non-promoted
CI,307013,0,0,0,0,non-promoted
CI,321233,0,0,0,0,non-promoted
CI,645820,0,0,0,0,non-promoted
CI,645818,0,0,0,0,non-promoted
CI,645819,0,0,0,0,non-promoted
CI,632896,0,0,0,0,non-promoted
CI,475652,0,0,0,0,non-promoted
CI,475862,0,0,0,0,non-promoted
CI,475982,0,0,0,0,non-promoted
CI,475871,0,0,0,0,non-promoted
CI,475875,0,0,0,0,non-promoted
CI,380567,0,0,0,0,non-promoted
CI,684820,0,0,0,0,non-promoted
CI,539185,0,0,0,0,non-promoted
CI,539183,0,0,0,0,non-promoted
CI,539181,0,0,0,0,non-promoted
CI,539182,0,0,0,0,non-promoted
CI,196680,0,0,0,0,non-promoted
CI,196681,0,0,0,0,non-promoted
CI,663419,0,0,0,0,non-promoted
CI,281498,0,0,0,0,non-promoted
CI,281499,0,0,0,0,non-promoted
CI,281500,0,0,0,0,non-promoted
CI,298801,0,0,0,0,non-promoted
CI,354883,0,0,0,0,non-promoted
CI,651772,0,0,0,0,non-promoted
CI,475987,0,0,0,0,non-promoted
CI,476931,0,0,0,0,non-promoted
CI,475991,0,0,0,0,non-promoted
CI,475988,0,0,0,0,non-promoted
CI,352016,0,0,0,0,non-promoted
CI,679090,0,0,0,0,non-promoted
CI,475994,0,0,0,0,non-promoted
CI,476949,0,0,0,0,non-promoted
CI,476950,0,0,0,0,non-promoted
CI,346667,0,0,0,0,non-promoted
CI,654229,0,0,0,0,non-promoted
CI,651891,0,0,0,0,non-promoted
CI,476959,0,0,0,0,non-promoted
CI,476938,0,0,0,0,non-promoted
CI,476936,0,0,0,0,non-promoted
CI,652574,0,0,0,0,non-promoted
CI,653030,0,0,0,0,non-promoted
CI,651969,0,0,0,0,non-promoted
CI,551042,0,0,0,0,non-promoted
CI,551043,0,0,0,0,non-promoted
CI,628074,0,0,0,0,non-promoted
CI,668290,0,0,0,0,non-promoted
CI,245298,0,0,0,0,non-promoted
CI,554510,0,0,0,0,non-promoted
CI,554523,0,0,0,0,non-promoted
CI,323487,0,0,0,0,non-promoted
CI,298682,0,0,0,0,non-promoted
CI,320343,0,0,0,0,non-promoted
CI,320344,0,0,0,0,non-promoted
CI,305481,0,0,0,0,non-promoted
CI,141662,0,0,0,0,non-promoted
CI,305479,0,0,0,0,non-promoted
CI,371243,0,0,0,0,non-promoted
CI,624625,0,0,0,0,non-promoted
CI,625767,0,0,0,0,non-promoted
CI,630763,0,0,0,0,non-promoted
CI,625765,0,0,0,0,non-promoted
