country,product_gmid,unified_price,resale_price,tender_price,supply_price
MZ,628389,0,0,0,0
MZ,628391,0,0,0,0
MZ,639164,0,0,0,0
MZ,540717,0,0,0,0
MZ,671609,0,0,0,0
MZ,624622,0,0,0,0
MZ,624775,0,0,0,0
MZ,636827,0,0,0,0
MZ,666655,0,0,0,0
MZ,679231,0,0,0,0
MZ,666654,0,0,0,0
MZ,646799,0,0,0,0
MZ,627667,0,0,0,0
MZ,627060,0,0,0,0
MZ,627061,0,0,0,0
MZ,633072,0,0,0,0
MZ,624773,0,0,0,0
MZ,666653,0,0,0,0
MZ,635403,0,0,0,0
MZ,639628,0,0,0,0
MZ,671212,0,0,0,0
MZ,646872,0,0,0,0
MZ,671563,0,0,0,0
MZ,698117,0,0,0,0
MZ,698115,0,0,0,0
MZ,626499,0,0,0,0
MZ,650737,0,0,0,0
MZ,663994,0,0,0,0
MZ,264433,0,0,0,0
MZ,407073,0,0,0,0
MZ,665401,0,0,0,0
MZ,650739,0,0,0,0
MZ,626547,0,0,0,0
MZ,407096,0,0,0,0
MZ,648641,0,0,0,0
MZ,594660,0,0,0,0
MZ,686913,0,0,0,0
MZ,415325,0,0,0,0
KE,516219,0,0,0,0
KE,268012,0,0,0,0
KE,268013,0,0,0,0
KE,268014,0,0,0,0
KE,268015,0,0,0,0
KE,261604,0,0,0,0
KE,494156,0,0,0,0
KE,261605,0,0,0,0
KE,261610,0,0,0,0
KE,475649,0,0,0,0
KE,307013,0,0,0,0
KE,321233,0,0,0,0
KE,645820,0,0,0,0
KE,645818,0,0,0,0
KE,645819,0,0,0,0
KE,632896,0,0,0,0
KE,475652,0,0,0,0
KE,475862,0,0,0,0
KE,475982,0,0,0,0
KE,475871,0,0,0,0
KE,475875,0,0,0,0
KE,380567,0,0,0,0
KE,684820,0,0,0,0
KE,539185,0,0,0,0
KE,539183,0,0,0,0
KE,539181,0,0,0,0
KE,539182,0,0,0,0
KE,196680,0,0,0,0
KE,196681,0,0,0,0
KE,663419,0,0,0,0
KE,281498,0,0,0,0
KE,281499,0,0,0,0
KE,281500,0,0,0,0
KE,298801,0,0,0,0
KE,354883,0,0,0,0
KE,651772,0,0,0,0
KE,475987,0,0,0,0
KE,476931,0,0,0,0
KE,475991,0,0,0,0
KE,475988,0,0,0,0
KE,352016,0,0,0,0
KE,679090,0,0,0,0
KE,475994,0,0,0,0
KE,476949,0,0,0,0
KE,476950,0,0,0,0
KE,346667,0,0,0,0
KE,654229,0,0,0,0
KE,651891,0,0,0,0
KE,476959,0,0,0,0
KE,476938,0,0,0,0
KE,476936,0,0,0,0
KE,652574,0,0,0,0
KE,653030,0,0,0,0
KE,651969,0,0,0,0
KE,551042,0,0,0,0
KE,551043,0,0,0,0
KE,628074,0,0,0,0
KE,668290,0,0,0,0
KE,245298,0,0,0,0
KE,554510,0,0,0,0
KE,554523,0,0,0,0
KE,323487,0,0,0,0
KE,298682,0,0,0,0
KE,320343,0,0,0,0
KE,320344,0,0,0,0
KE,305481,0,0,0,0
KE,141662,0,0,0,0
KE,305479,0,0,0,0
KE,371243,0,0,0,0
KE,624625,0,0,0,0
KE,625767,0,0,0,0
KE,630763,0,0,0,0
KE,625765,0,0,0,0
KE,630791,0,0,0,0
KE,487907,0,0,0,0
KE,240939,0,0,0,0
KE,611732,0,0,0,0
KE,663982,0,0,0,0
KE,624480,0,0,0,0
KE,627331,0,0,0,0
KE,443925,0,0,0,0
KE,627329,0,0,0,0
KE,627332,0,0,0,0
KE,627328,0,0,0,0
KE,663981,0,0,0,0
KE,663988,0,0,0,0
KE,627314,0,0,0,0
KE,627327,0,0,0,0
KE,626997,0,0,0,0
KE,627326,0,0,0,0
KE,663983,0,0,0,0
KE,624479,0,0,0,0
KE,627330,0,0,0,0
KE,626630,0,0,0,0
KE,324267,0,0,0,0
KE,627160,0,0,0,0
KE,693896,0,0,0,0
KE,476664,0,0,0,0
KE,370351,0,0,0,0
KE,528888,0,0,0,0
KE,502299,0,0,0,0
KE,641849,0,0,0,0
KE,643215,0,0,0,0
KE,643216,0,0,0,0
KE,642931,0,0,0,0
KE,592593,0,0,0,0
KE,671538,0,0,0,0
KE,224938,0,0,0,0
KE,541078,0,0,0,0
KE,664051,0,0,0,0
KE,664047,0,0,0,0
KE,645815,0,0,0,0
KE,67294,0,0,0,0
KE,354890,0,0,0,0
KE,663984,0,0,0,0
KE,645817,0,0,0,0
KE,663985,0,0,0,0
KE,342280,0,0,0,0
KE,476963,0,0,0,0
KE,476043,0,0,0,0
KE,476006,0,0,0,0
KE,476956,0,0,0,0
KE,476009,0,0,0,0
KE,476955,0,0,0,0
KE,477034,0,0,0,0
KE,477015,0,0,0,0
KE,476954,0,0,0,0
KE,476957,0,0,0,0
KE,663986,0,0,0,0
KE,665371,0,0,0,0
KE,297260,0,0,0,0
KE,663987,0,0,0,0
KE,390465,0,0,0,0
KE,285368,0,0,0,0
KE,638521,0,0,0,0
KE,390470,0,0,0,0
KE,264456,0,0,0,0
KE,476933,0,0,0,0
KE,298685,0,0,0,0
KE,296593,0,0,0,0
KE,405018,0,0,0,0
KE,405039,0,0,0,0
KE,415360,0,0,0,0
KE,405069,0,0,0,0
KE,305478,0,0,0,0
KE,481580,0,0,0,0
KE,671568,0,0,0,0
KE,615926,0,0,0,0
KE,241634,0,0,0,0
KE,380554,0,0,0,0
KE,615902,0,0,0,0
KE,381782,0,0,0,0
KE,625681,0,0,0,0
KE,311168,0,0,0,0
KE,277954,0,0,0,0
KE,311166,0,0,0,0
KE,293665,0,0,0,0
KE,518946,0,0,0,0
KE,505579,0,0,0,0
KE,667138,0,0,0,0
KE,506704,0,0,0,0
KE,306216,0,0,0,0
KE,306217,0,0,0,0
KE,306218,0,0,0,0
KE,306219,0,0,0,0
KE,506739,0,0,0,0
KE,291024,0,0,0,0
KE,292174,0,0,0,0
KE,436433,0,0,0,0
KE,250800,0,0,0,0
KE,436418,0,0,0,0
KE,507364,0,0,0,0
KE,506742,0,0,0,0
KE,338199,0,0,0,0
KE,239907,0,0,0,0
KE,214082,0,0,0,0
KE,346666,0,0,0,0
KE,245296,0,0,0,0
KE,476941,0,0,0,0
KE,592685,0,0,0,0
KE,592684,0,0,0,0
KE,213714,0,0,0,0
KE,213711,0,0,0,0
KE,289137,0,0,0,0
KE,651777,0,0,0,0
KE,287550,0,0,0,0
KE,287552,0,0,0,0
KE,287553,0,0,0,0
KE,289138,0,0,0,0
KE,476712,0,0,0,0
KE,592705,0,0,0,0
KE,609071,0,0,0,0
KE,671597,0,0,0,0
KE,264980,0,0,0,0
KE,311122,0,0,0,0
KE,305928,0,0,0,0
KE,296505,0,0,0,0
KE,662889,0,0,0,0
KE,476518,0,0,0,0
KE,476630,0,0,0,0
KE,298689,0,0,0,0
KE,298691,0,0,0,0
KE,374872,0,0,0,0
KE,298693,0,0,0,0
KE,252039,0,0,0,0
KE,252040,0,0,0,0
KE,252041,0,0,0,0
KE,476960,0,0,0,0
KE,476714,0,0,0,0
KE,653312,0,0,0,0
KE,696079,0,0,0,0
KE,696080,0,0,0,0
KE,222428,0,0,0,0
KE,476716,0,0,0,0
KE,371014,0,0,0,0
KE,263269,0,0,0,0
KE,249438,0,0,0,0
KE,368552,0,0,0,0
KE,172136,0,0,0,0
KE,354950,0,0,0,0
KE,663992,0,0,0,0
KE,639608,0,0,0,0
KE,249439,0,0,0,0
KE,476715,0,0,0,0
KE,476997,0,0,0,0
KE,476996,0,0,0,0
KE,258746,0,0,0,0
KE,323469,0,0,0,0
KE,323468,0,0,0,0
KE,571696,0,0,0,0
KE,187750,0,0,0,0
KE,663995,0,0,0,0
KE,187747,0,0,0,0
KE,663996,0,0,0,0
KE,663998,0,0,0,0
KE,323473,0,0,0,0
KE,441208,0,0,0,0
KE,443299,0,0,0,0
KE,479387,0,0,0,0
KE,477825,0,0,0,0
KE,479530,0,0,0,0
KE,323470,0,0,0,0
KE,275807,0,0,0,0
KE,99114,0,0,0,0
KE,213847,0,0,0,0
KE,312451,0,0,0,0
KE,269210,0,0,0,0
KE,355560,0,0,0,0
KE,408003,0,0,0,0
KE,624774,0,0,0,0
KE,283389,0,0,0,0
KE,298698,0,0,0,0
KE,357266,0,0,0,0
KE,361913,0,0,0,0
KE,223595,0,0,0,0
KE,475271,0,0,0,0
KE,261608,0,0,0,0
KE,298706,0,0,0,0
KE,298707,0,0,0,0
KE,213848,0,0,0,0
KE,636825,0,0,0,0
KE,298709,0,0,0,0
KE,298711,0,0,0,0
KE,592231,0,0,0,0
KE,263980,0,0,0,0
KE,306632,0,0,0,0
KE,39171,0,0,0,0
KE,310637,0,0,0,0
KE,694156,0,0,0,0
KE,414074,0,0,0,0
KE,413689,0,0,0,0
KE,340973,0,0,0,0
KE,655846,0,0,0,0
KE,671637,0,0,0,0
KE,671639,0,0,0,0
KE,242086,0,0,0,0
KE,481300,0,0,0,0
KE,269069,0,0,0,0
KE,90099,0,0,0,0
KE,489540,0,0,0,0
KE,54430,0,0,0,0
KE,489541,0,0,0,0
KE,516143,0,0,0,0
KE,592979,0,0,0,0
KE,592980,0,0,0,0
KE,592989,0,0,0,0
KE,54431,0,0,0,0
KE,627595,0,0,0,0
KE,627597,0,0,0,0
KE,282345,0,0,0,0
KE,282319,0,0,0,0
KE,282348,0,0,0,0
KE,627062,0,0,0,0
KE,209742,0,0,0,0
KE,168279,0,0,0,0
KE,545747,0,0,0,0
KE,612011,0,0,0,0
KE,223652,0,0,0,0
KE,476947,0,0,0,0
KE,477012,0,0,0,0
KE,477044,0,0,0,0
KE,62375,0,0,0,0
KE,224948,0,0,0,0
KE,476624,0,0,0,0
KE,652485,0,0,0,0
KE,655329,0,0,0,0
KE,651766,0,0,0,0
KE,68141,0,0,0,0
KE,355496,0,0,0,0
KE,477787,0,0,0,0
KE,67933,0,0,0,0
KE,306225,0,0,0,0
KE,251781,0,0,0,0
KE,306222,0,0,0,0
KE,247832,0,0,0,0
KE,247831,0,0,0,0
KE,306226,0,0,0,0
KE,306220,0,0,0,0
KE,250798,0,0,0,0
KE,263707,0,0,0,0
KE,263703,0,0,0,0
KE,191391,0,0,0,0
KE,158893,0,0,0,0
KE,159086,0,0,0,0
KE,293791,0,0,0,0
KE,191379,0,0,0,0
KE,190104,0,0,0,0
KE,190107,0,0,0,0
KE,190106,0,0,0,0
KE,515284,0,0,0,0
KE,316433,0,0,0,0
KE,250545,0,0,0,0
KE,592475,0,0,0,0
KE,332328,0,0,0,0
KE,592504,0,0,0,0
KE,227380,0,0,0,0
KE,511293,0,0,0,0
KE,510643,0,0,0,0
KE,188840,0,0,0,0
KE,188841,0,0,0,0
KE,272453,0,0,0,0
KE,519330,0,0,0,0
KE,192775,0,0,0,0
KE,592560,0,0,0,0
KE,278343,0,0,0,0
KE,29585,0,0,0,0
KE,389144,0,0,0,0
KE,29649,0,0,0,0
KE,389146,0,0,0,0
KE,29612,0,0,0,0
KE,389142,0,0,0,0
KE,298191,0,0,0,0
KE,58604,0,0,0,0
KE,272773,0,0,0,0
KE,592632,0,0,0,0
KE,600314,0,0,0,0
KE,600315,0,0,0,0
KE,329051,0,0,0,0
KE,328228,0,0,0,0
KE,611636,0,0,0,0
KE,296329,0,0,0,0
KE,296331,0,0,0,0
KE,328151,0,0,0,0
KE,611613,0,0,0,0
KE,328213,0,0,0,0
KE,611618,0,0,0,0
KE,328216,0,0,0,0
KE,611633,0,0,0,0
KE,328226,0,0,0,0
KE,611635,0,0,0,0
KE,436427,0,0,0,0
KE,192768,0,0,0,0
KE,335666,0,0,0,0
KE,480578,0,0,0,0
KE,511532,0,0,0,0
KE,190071,0,0,0,0
KE,411383,0,0,0,0
KE,196179,0,0,0,0
KE,192637,0,0,0,0
KE,192636,0,0,0,0
KE,569252,0,0,0,0
KE,188850,0,0,0,0
KE,592735,0,0,0,0
KE,421873,0,0,0,0
KE,592778,0,0,0,0
KE,592782,0,0,0,0
KE,592781,0,0,0,0
KE,316979,0,0,0,0
KE,544575,0,0,0,0
KE,592806,0,0,0,0
KE,544576,0,0,0,0
KE,425957,0,0,0,0
KE,195146,0,0,0,0
KE,323076,0,0,0,0
KE,14820,0,0,0,0
KE,529654,0,0,0,0
KE,14901,0,0,0,0
KE,13196,0,0,0,0
KE,480201,0,0,0,0
KE,537710,0,0,0,0
KE,365768,0,0,0,0
KE,365770,0,0,0,0
KE,539414,0,0,0,0
KE,192750,0,0,0,0
KE,636858,0,0,0,0
KE,292037,0,0,0,0
KE,626998,0,0,0,0
KE,678014,0,0,0,0
KE,642941,0,0,0,0
KE,518938,0,0,0,0
KE,632425,0,0,0,0
KE,628390,0,0,0,0
KE,628389,0,0,0,0
KE,628391,0,0,0,0
KE,639164,0,0,0,0
KE,540717,0,0,0,0
KE,671609,0,0,0,0
KE,624622,0,0,0,0
KE,624775,0,0,0,0
KE,636827,0,0,0,0
KE,666655,0,0,0,0
KE,679231,0,0,0,0
KE,666654,0,0,0,0
KE,646799,0,0,0,0
KE,627667,0,0,0,0
KE,627060,0,0,0,0
KE,627061,0,0,0,0
KE,633072,0,0,0,0
KE,624773,0,0,0,0
KE,666653,0,0,0,0
KE,635403,0,0,0,0
KE,639628,0,0,0,0
KE,671212,0,0,0,0
KE,646872,0,0,0,0
KE,671563,0,0,0,0
KE,698117,0,0,0,0
KE,698115,0,0,0,0
KE,626499,0,0,0,0
KE,650737,0,0,0,0
KE,663994,0,0,0,0
KE,264433,0,0,0,0
KE,407073,0,0,0,0
KE,665401,0,0,0,0
KE,650739,0,0,0,0
KE,626547,0,0,0,0
KE,407096,0,0,0,0
KE,648641,0,0,0,0
KE,594660,0,0,0,0
KE,686913,0,0,0,0
KE,415325,0,0,0,0
UG,516219,0,0,0,0
UG,268012,0,0,0,0
UG,268013,0,0,0,0
UG,268014,0,0,0,0
UG,268015,0,0,0,0
UG,261604,0,0,0,0
UG,494156,0,0,0,0
UG,261605,0,0,0,0
UG,261610,0,0,0,0
UG,475649,0,0,0,0
UG,307013,0,0,0,0
UG,321233,0,0,0,0
UG,645820,0,0,0,0
UG,645818,0,0,0,0
UG,645819,0,0,0,0
UG,632896,0,0,0,0
UG,475652,0,0,0,0
UG,475862,0,0,0,0
UG,475982,0,0,0,0
UG,475871,0,0,0,0
UG,475875,0,0,0,0
UG,380567,0,0,0,0
UG,684820,0,0,0,0
UG,539185,0,0,0,0
UG,539183,0,0,0,0
UG,539181,0,0,0,0
UG,539182,0,0,0,0
UG,196680,0,0,0,0
UG,196681,0,0,0,0
UG,663419,0,0,0,0
UG,281498,0,0,0,0
UG,281499,0,0,0,0
UG,281500,0,0,0,0
UG,298801,0,0,0,0
UG,354883,0,0,0,0
UG,651772,0,0,0,0
UG,475987,0,0,0,0
UG,476931,0,0,0,0
UG,475991,0,0,0,0
UG,475988,0,0,0,0
UG,352016,0,0,0,0
UG,679090,0,0,0,0
UG,475994,0,0,0,0
UG,476949,0,0,0,0
UG,476950,0,0,0,0
UG,346667,0,0,0,0
UG,654229,0,0,0,0
UG,651891,0,0,0,0
UG,476959,0,0,0,0
UG,476938,0,0,0,0
UG,476936,0,0,0,0
UG,652574,0,0,0,0
UG,653030,0,0,0,0
UG,651969,0,0,0,0
UG,551042,0,0,0,0
UG,551043,0,0,0,0
UG,628074,0,0,0,0
UG,668290,0,0,0,0
UG,245298,0,0,0,0
UG,554510,0,0,0,0
UG,554523,0,0,0,0
