country,product_gmid,unified_price,resale_price,tender_price,supply_price,promotion
KE,516219,9.5,0,,0,non-promoted
KE,627667,6.18,6.5,5.2488,6.175,non-promoted
KE,477045,0,0,0,11.43,non-promoted
KE,651737,0,0,0,2.1,non-promoted
KE,352016,0,0,0,1.26,non-promoted
KE,476959,0,0,0,0.74,non-promoted
KE,476936,0,0,0,2.1,non-promoted
KE,141662,0,0,0,7.58,non-promoted
KE,371243,0,0,0,2,non-promoted
KE,592593,0,0,0,3.35,non-promoted
KE,67294,0,0,0,1.16,non-promoted
KE,476006,0,0,0,2.7,non-promoted
KE,261608,5.7,6.31,4.332,5.9945,non-promoted
KE,475271,0,0,0,2.68,non-promoted
KE,477037,0,0,0,9.4,non-promoted
KE,390465,0,0,0,0.6,non-promoted
KE,390470,0,0,0,0.68,non-promoted
KE,264456,0,0,0,0.68,non-promoted
KE,476933,0,0,0,0.9,non-promoted
KE,506742,0,0,0,2.75,non-promoted
KE,507364,0,0,0,3.6,non-promoted
KE,506704,0,0,0,2.3,non-promoted
KE,653084,0,0,0,4,non-promoted
KE,307013,5.22,6.21,3.515,5.8995,non-promoted
KE,660193,0,0,0,2.82,non-promoted
KE,275807,0,0,0,7.5,non-promoted
KE,213847,0,0,0,3,non-promoted
KE,99114,0,0,0,4.21,non-promoted
KE,476998,0,0,0,0.99,non-promoted
KE,283389,0,0,0,1.04,non-promoted
KE,263980,0,0,0,28.87,non-promoted
KE,54423,0,0,0,12.6,non-promoted
KE,340973,0,0,0,2.65,non-promoted
KE,213711,0,0,0,12.5,non-promoted
KE,321233,4.77,6.14,4.7,5.833,non-promoted
KE,481300,0,0,0,1.62,non-promoted
KE,282348,0,0,0,4.64,non-promoted
KE,209742,0,0,0,6.97,non-promoted
KE,539185,13.29,12.29,9.487,11.6755,non-promoted
KE,539183,12.94,12.21,9.4221,11.5995,non-promoted
KE,539181,14.94,15.26,11.7776,14.497,non-promoted
KE,539182,14.03,14.42,11.1278,13.699,non-promoted
KE,196680,12.75,11.16,5.69,10.602,non-promoted
KE,196681,13.52,14.44,6.64,13.718,non-promoted
KE,475862,0.99,2.53,0.2239,2.4035,non-promoted
KE,475987,1.84,2,1.14,1.9,non-promoted
KE,475988,3.59,3.9,1.9129,3.705,non-promoted
KE,698116,1.01,1.16,0.7667,1.102,non-promoted
KE,679090,1.37,1.16,,1.102,non-promoted
KE,655022,4.72,5.64,3.4,5.358,non-promoted
KE,655023,7.96,9.06,3.7,8.607,non-promoted
KE,655024,11.2,12.38,5.225,11.761,non-promoted
KE,655025,16.3,18.12,8.075,17.214,non-promoted
KE,247831,12.88,12.71,10.36,12.0745,non-promoted
KE,247832,14.05,15.91,14,15.1145,non-promoted
KE,475652,0.76,3.58,2.584,3.401,non-promoted
KE,370351,74.76,78.7,59.375,74.765,non-promoted
KE,407096,154.67,162.81,104.5,154.6695,non-promoted
KE,618677,2.42,2.97,1.7879,2.8215,non-promoted
KE,671538,2.27,2.56,1.7544,2.432,non-promoted
KE,476963,6.5,12.63,5.0825,11.9985,non-promoted
KE,476009,1.17,1.29,1.1875,1.2255,non-promoted
KE,477015,1.23,1.95,1.8464,1.8525,non-promoted
KE,477034,1.9,2.4,1.6245,2.28,non-promoted
KE,476043,3.31,2.81,2.5382,2.6695,non-promoted
KE,241634,34.3,28,24.69,26.6,non-promoted
KE,554510,7.4,9.28,5.2175,8.816,non-promoted
KE,518946,2.64,2.89,2.6,2.7455,non-promoted
KE,505579,3.12,4.08,1.9,3.876,non-promoted
KE,436418,1.81,3.8,,3.61,non-promoted
KE,292174,2.31,2.5,1.805,2.375,non-promoted
KE,670688,10.71,12.46,8.1369,11.837,non-promoted
KE,289137,4.49,4.52,3.1046,4.294,non-promoted
KE,289138,1.02,1.13,0.7725,1.0735,non-promoted
KE,287552,4.76,5.18,3.1033,4.921,non-promoted
KE,287550,1.25,1.37,0.8075,1.3015,non-promoted
KE,287553,2.46,2.73,1.8772,2.5935,non-promoted
KE,728129,8.65,9.94,2.2325,9.443,non-promoted
KE,298689,6.18,7.18,3.5625,6.821,non-promoted
KE,374872,7.1,8.18,5.415,7.771,non-promoted
KE,298691,7.4,9.93,6.099,9.4335,non-promoted
KE,298693,4.41,6.6,3.4833,6.27,non-promoted
KE,222428,16.83,19.7,17.784,18.715,non-promoted
KE,258746,31.92,37.13,24.2592,35.2735,non-promoted
KE,477825,2.31,2.84,1.9494,2.698,non-promoted
KE,479387,1.44,1.68,1.216,1.596,non-promoted
KE,479530,1.63,1.89,1.2996,1.7955,non-promoted
KE,323473,1.23,1.68,1.1479,1.596,non-promoted
KE,664051,2.37,1.75,1.3509,1.6625,non-promoted
KE,312451,0.87,1.01,0.85,0.9595,non-promoted
KE,636825,2.32,2.77,1.615,2.6315,non-promoted
KE,694156,12.24,17.54,6.175,16.663,non-promoted
KE,310637,8.78,10.98,6.327,10.431,non-promoted
KE,413689,45.8,31.57,24.8583,29.9915,non-promoted
KE,414074,106.4,57.77,45.3625,54.8815,non-promoted
KE,612011,17.79,20.63,12.825,19.5985,non-promoted
KE,633072,18.42,21.66,15,20.577,non-promoted
KE,477044,0.85,2.63,0.5773,2.4985,non-promoted
KE,643215,13.63,16.25,10.6134,15.4375,non-promoted
