country,product_gmid,unified_price,resale_price,tender_price,supply_price,promotion
BJ,476957,2.85,3.00,2.2800,2.85,non-promoted
BJ,476954,2.85,3.00,2.2800,2.85,non-promoted
BJ,665371,1.12,1.22,1.0431,1.16,non-promoted
BJ,285368,2.74,2.87,2.1812,2.73,non-promoted
BJ,638521,1.16,1.22,0.9272,1.16,non-promoted
BJ,476933,0.81,0.85,0.6460,0.81,non-promoted
BJ,625681,2.92,3.51,2.6676,3.33,non-promoted
BJ,277954,0.76,0.80,0.7600,0.76,non-promoted
BJ,311168,1.90,1.99,1.5124,1.89,non-promoted
BJ,311166,1.19,1.24,0.9424,1.18,non-promoted
BJ,293665,2.51,2.55,2.0592,2.42,non-promoted
BJ,239907,1.31,1.33,1.0108,1.26,non-promoted
BJ,292174,2.31,2.50,1.9000,2.38,non-promoted
BJ,436433,1.49,1.57,1.1932,1.49,non-promoted
BJ,214082,1.89,1.93,1.6502,1.83,non-promoted
BJ,346666,1.81,1.85,1.4060,1.76,non-promoted
BJ,245296,2.54,2.61,1.9836,2.48,non-promoted
BJ,476941,1.90,2.00,1.5200,1.90,non-promoted
BJ,592685,2.44,2.58,2.0834,2.45,non-promoted
BJ,592684,1.23,1.34,1.2094,1.27,non-promoted
BJ,289137,4.49,4.93,3.7468,4.68,non-promoted
BJ,289138,1.02,1.07,0.8132,1.02,non-promoted
BJ,287552,4.76,4.93,3.7468,4.68,non-promoted
BJ,287550,1.25,1.30,0.9880,1.24,non-promoted
BJ,287553,2.46,2.55,1.9380,2.42,non-promoted
BJ,592705,2.68,3.02,2.8690,2.87,non-promoted
BJ,609071,1.24,1.31,0.9956,1.24,non-promoted
BJ,671597,1.55,1.67,1.2692,1.59,non-promoted
BJ,264980,7.05,8.01,6.0876,7.61,non-promoted
BJ,311122,2.29,2.59,1.9684,2.46,non-promoted
BJ,305928,4.53,4.50,3.4200,4.28,non-promoted
BJ,476518,3.09,3.50,2.6600,3.33,non-promoted
BJ,298689,6.18,6.49,4.9324,6.17,non-promoted
BJ,374872,7.10,7.50,5.7000,7.13,non-promoted
BJ,298691,7.40,7.53,5.7228,7.15,non-promoted
BJ,298693,4.41,4.31,3.2756,4.09,non-promoted
BJ,252039,6.70,7.17,5.4492,6.81,non-promoted
BJ,252040,6.87,7.08,5.3808,6.73,non-promoted
BJ,252041,3.34,3.28,2.4928,3.12,non-promoted
BJ,639164,1.85,1.91,1.4516,1.81,non-promoted
BJ,368552,1.35,1.44,1.0944,1.37,non-promoted
BJ,172136,33.55,35.37,31.9215,33.60,non-promoted
BJ,249438,2.61,2.70,2.0520,2.57,non-promoted
BJ,639608,1.51,1.57,1.1932,1.49,non-promoted
BJ,624622,3.85,3.97,3.0172,3.77,non-promoted
BJ,571696,13.00,13.57,10.3132,12.89,non-promoted
BJ,187750,2.67,2.81,2.1356,2.67,non-promoted
BJ,187747,4.11,4.41,3.3516,4.19,non-promoted
BJ,477825,2.31,2.21,1.6796,2.10,non-promoted
BJ,479387,1.44,1.52,1.1552,1.44,non-promoted
BJ,479530,1.63,1.67,1.2692,1.59,non-promoted
BJ,323470,2.60,2.74,2.0824,2.60,non-promoted
BJ,323473,1.23,0.92,0.8740,0.87,non-promoted
BJ,355560,3.14,3.25,2.4700,3.09,non-promoted
BJ,408003,5.45,5.74,4.3624,5.45,non-promoted
BJ,624775,3.52,3.70,2.8120,3.52,non-promoted
BJ,624774,3.48,3.66,2.7816,3.48,non-promoted
BJ,298698,6.52,6.86,5.2136,6.52,non-promoted
BJ,298706,2.95,3.10,2.3560,2.95,non-promoted
BJ,298707,1.75,1.84,1.4858,1.75,non-promoted
BJ,213848,2.61,2.44,1.8544,2.32,non-promoted
BJ,298709,2.66,2.80,2.1280,2.66,non-promoted
BJ,298711,3.26,3.43,2.6068,3.26,non-promoted
BJ,39171,12.35,10.20,7.7520,9.69,non-promoted
BJ,310637,8.78,7.75,5.8900,7.36,non-promoted
BJ,413689,65.65,58.00,44.0800,55.10,non-promoted
BJ,414074,196.25,174.00,132.2400,165.30,non-promoted
BJ,671637,2.97,3.16,2.4016,3.00,non-promoted
BJ,671639,6.17,6.49,4.9324,6.17,non-promoted
BJ,269069,1.82,1.97,1.4972,1.87,non-promoted
BJ,489540,1.54,1.62,1.2312,1.54,non-promoted
BJ,489541,0.93,0.98,0.7448,0.93,non-promoted
BJ,592979,13.30,14.00,10.6400,13.30,non-promoted
BJ,516143,6.65,7.00,5.3200,6.65,non-promoted
BJ,592980,8.08,8.50,6.4600,8.08,non-promoted
BJ,282345,6.18,6.50,4.9400,6.18,non-promoted
BJ,282319,6.65,7.00,5.3200,6.65,non-promoted
BJ,282348,3.81,4.00,3.8000,3.80,non-promoted
BJ,209742,5.72,6.00,5.7000,5.70,non-promoted
BJ,168279,5.38,5.70,4.3320,5.42,non-promoted
BJ,223652,17.79,18.63,14.1588,17.70,non-promoted
BJ,545747,18.42,18.38,13.9688,17.46,non-promoted
BJ,476960,0.41,0.45,0.3420,0.43,non-promoted
BJ,476947,0.46,0.50,0.3800,0.48,non-promoted
BJ,306216,4.24,4.47,3.3972,4.25,non-promoted
BJ,306217,6.11,6.28,4.7728,5.97,non-promoted
BJ,306218,8.12,8.34,6.3384,7.92,non-promoted
BJ,306219,9.34,9.60,7.2960,9.12,non-promoted
BJ,592989,11.64,12.25,9.3100,11.64,non-promoted
BJ,635403,2.68,3.02,2.8690,2.87,non-promoted
BJ,662889,3.91,4.12,3.1312,3.91,non-promoted
BJ,663982,0.77,0.76,0.5776,0.72,non-promoted
BJ,663983,0.82,0.86,0.6536,0.82,non-promoted
BJ,663984,1.88,1.94,1.4744,1.84,non-promoted
BJ,663985,1.65,1.68,1.2768,1.60,non-promoted
BJ,663986,1.15,1.26,0.9576,1.20,non-promoted
BJ,663987,0.70,0.77,0.5852,0.73,non-promoted
BJ,663981,0.86,0.91,0.6916,0.86,non-promoted
BJ,663995,9.87,9.99,9.4905,9.49,non-promoted
BJ,663996,15.93,17.51,14.9711,16.63,non-promoted
BJ,663998,2.43,2.63,1.9988,2.50,non-promoted
BJ,663992,2.02,1.96,1.5827,1.86,non-promoted
BF,516219,9.50,10.00,7.6000,9.50,non-promoted
BF,268012,2.91,3.06,2.3256,2.91,non-promoted
BF,268013,4.36,4.59,3.4884,4.36,non-promoted
BF,268014,5.70,6.00,4.5600,5.70,non-promoted
BF,268015,9.20,9.70,7.3720,9.22,non-promoted
BF,307013,5.22,4.76,3.6176,4.52,non-promoted
BF,321233,4.77,4.76,3.8437,4.52,non-promoted
BF,475982,0.76,0.80,0.7220,0.76,non-promoted
BF,475871,0.95,1.00,0.7600,0.95,non-promoted
BF,475875,19.16,20.00,19.0000,19.00,non-promoted
BF,539185,13.29,14.50,11.0200,13.78,non-promoted
BF,539183,12.94,14.00,10.6400,13.30,non-promoted
BF,539181,14.94,16.00,12.1600,15.20,non-promoted
BF,539182,14.03,15.00,11.4000,14.25,non-promoted
BF,196680,12.75,13.67,10.3892,12.99,non-promoted
BF,196681,13.52,14.40,11.2973,13.68,non-promoted
BF,281498,1.02,1.15,0.8740,1.09,non-promoted
BF,298801,1.96,2.03,1.6393,1.93,non-promoted
BF,281499,1.07,1.17,0.8892,1.11,non-promoted
BF,281500,1.31,1.44,1.0944,1.37,non-promoted
BF,354883,0.94,1.00,0.8075,0.95,non-promoted
BF,475991,1.01,1.05,0.7980,1.00,non-promoted
BF,475994,1.37,1.50,1.1400,1.43,non-promoted
BF,346667,2.87,3.00,2.2800,2.85,non-promoted
BF,476938,1.43,1.50,1.1400,1.43,non-promoted
BF,476936,1.82,1.90,1.4440,1.81,non-promoted
BF,551042,5.46,5.64,4.2864,5.36,non-promoted
BF,551043,2.71,2.85,2.1660,2.71,non-promoted
BF,247831,12.88,13.87,10.5412,13.18,non-promoted
BF,247832,14.05,14.40,12.9235,13.68,non-promoted
BF,628074,1.42,1.52,1.1552,1.44,non-promoted
BF,668290,2.50,2.50,1.9000,2.38,non-promoted
BF,554510,7.40,7.97,6.0572,7.57,non-promoted
BF,323487,2.28,2.40,1.8240,2.28,non-promoted
BF,298682,1.30,1.37,1.0412,1.30,non-promoted
BF,320343,2.91,3.07,2.3332,2.92,non-promoted
BF,320344,5.20,5.38,4.0888,5.11,non-promoted
BF,305481,5.86,6.05,4.5980,5.75,non-promoted
BF,305479,1.39,1.45,1.1020,1.38,non-promoted
BF,630791,7.22,7.45,5.6620,7.08,non-promoted
BF,624625,2.31,2.39,2.2705,2.27,non-promoted
BF,630763,5.83,5.95,6.0500,5.65,non-promoted
BF,625765,3.66,3.89,3.3535,3.70,non-promoted
BF,625767,3.40,3.60,3.1065,3.42,non-promoted
BF,240939,5.04,5.31,4.0356,5.04,non-promoted
BF,611732,2.51,2.64,2.0064,2.51,non-promoted
BF,627331,0.93,0.99,0.7524,0.94,non-promoted
BF,627329,0.85,0.90,0.6840,0.86,non-promoted
BF,627332,0.93,0.99,0.7524,0.94,non-promoted
BF,627328,0.85,0.90,0.6840,0.86,non-promoted
BF,624480,0.87,0.90,0.6840,0.86,non-promoted
BF,627314,0.93,0.99,0.7524,0.94,non-promoted
BF,627327,0.85,0.90,0.6840,0.86,non-promoted
BF,626997,0.92,0.99,0.7524,0.94,non-promoted
BF,627326,0.85,0.90,0.6840,0.86,non-promoted
BF,626630,1.00,1.05,0.9477,1.00,non-promoted
BF,627330,0.83,0.86,0.6536,0.82,non-promoted
BF,624479,0.89,0.91,0.7781,0.86,non-promoted
BF,324267,1.25,1.25,0.9500,1.19,non-promoted
BF,627160,1.80,1.95,1.4820,1.85,non-promoted
BF,528888,2.42,2.54,1.9304,2.41,non-promoted
BF,592593,2.28,2.30,1.7480,2.19,non-promoted
BF,671538,2.27,2.43,1.8468,2.31,non-promoted
BF,224938,2.57,2.70,2.0520,2.57,non-promoted
BF,664047,2.72,3.18,2.4168,3.02,non-promoted
BF,67933,53.93,57.17,43.4492,54.31,non-promoted
BF,354890,1.73,1.80,1.5390,1.71,non-promoted
BF,342280,1.75,1.84,1.3984,1.75,non-promoted
BF,476956,4.32,4.55,3.4580,4.32,non-promoted
BF,476963,6.50,6.25,4.7500,5.94,non-promoted
BF,476955,1.76,1.85,1.4060,1.76,non-promoted
BF,476954,2.85,3.00,2.2800,2.85,non-promoted
BF,665371,1.12,1.22,1.0431,1.16,non-promoted
BF,285368,2.74,2.87,2.1812,2.73,non-promoted
BF,638521,1.16,1.22,0.9272,1.16,non-promoted
BF,405018,3.03,3.70,3.1635,3.52,non-promoted
BF,405039,3.06,3.70,3.3393,3.52,non-promoted
BF,415360,8.20,6.00,5.7000,5.70,non-promoted
BF,405069,3.08,3.70,3.5150,3.52,non-promoted
BF,251823,7.37,6.00,5.7000,5.70,non-promoted
BF,625681,2.92,3.51,2.6676,3.33,non-promoted
BF,277954,0.76,0.80,0.7600,0.76,non-promoted
BF,311168,1.90,1.99,1.5124,1.89,non-promoted
BF,311166,1.19,1.24,0.9424,1.18,non-promoted
BF,293665,2.51,2.55,2.0592,2.42,non-promoted
BF,306216,4.24,4.47,3.3972,4.25,non-promoted
BF,306217,6.11,6.28,4.7728,5.97,non-promoted
BF,306218,8.12,8.34,6.3384,7.92,non-promoted
BF,306219,9.34,9.60,7.2960,9.12,non-promoted
 BF ,291024,4.84,3.82,3.4380,3.63,non-promoted
BF,239907,1.31,1.46,1.1096,1.39,non-promoted
BF,292174,2.31,2.50,1.9000,2.38,non-promoted
BF,436433,1.49,1.72,1.3072,1.63,non-promoted
BF,214082,1.89,1.93,1.6502,1.83,non-promoted
BF,346666,1.81,1.85,1.4060,1.76,non-promoted
BF,245296,2.54,2.61,1.9836,2.48,non-promoted
BF,592685,2.44,2.58,2.0834,2.45,non-promoted
BF,592684,1.23,1.34,1.2094,1.27,non-promoted
BF,289137,4.49,4.93,3.7468,4.68,non-promoted
BF,289138,1.02,1.07,0.8132,1.02,non-promoted
BF,287552,4.76,4.93,3.7468,4.68,non-promoted
BF,287550,1.25,1.30,0.9880,1.24,non-promoted
BF,287553,2.46,2.60,1.9760,2.47,non-promoted
BF,592705,2.68,3.02,2.8690,2.87,non-promoted
BF,609071,1.24,1.31,0.9956,1.24,non-promoted
BF,671597,1.55,1.67,1.2692,1.59,non-promoted
BF,264980,7.05,8.01,6.0876,7.61,non-promoted
BF,311122,2.29,2.59,1.9684,2.46,non-promoted
BF,305928,4.53,4.50,3.4200,4.28,non-promoted
BF,476518,3.09,3.50,2.6600,3.33,non-promoted
BF,298689,6.18,6.49,4.9324,6.17,non-promoted
BF,374872,7.10,7.12,5.4112,6.76,non-promoted
BF,298691,7.40,7.53,5.7228,7.15,non-promoted
BF,298693,4.41,4.31,3.2756,4.09,non-promoted
BF,252039,6.70,7.10,5.3960,6.75,non-promoted
BF,252040,6.87,7.08,5.3808,6.73,non-promoted
BF,252041,3.34,3.48,2.6448,3.31,non-promoted
BF,222428,16.83,18.72,14.2272,17.78,non-promoted
BF,639164,1.85,1.91,1.4516,1.81,non-promoted
BF,368552,1.35,1.44,1.0944,1.37,non-promoted
BF,172136,33.55,35.37,31.9215,33.60,non-promoted
BF,249438,2.61,2.70,2.0520,2.57,non-promoted
BF,639608,1.51,1.57,1.1932,1.49,non-promoted
BF,624622,3.85,3.97,3.0172,3.77,non-promoted
BF,571696,13.00,13.57,10.3132,12.89,non-promoted
BF,187750,2.67,2.81,2.1356,2.67,non-promoted
BF,187747,4.11,4.41,3.3516,4.19,non-promoted
BF,477825,2.31,2.21,1.6796,2.10,non-promoted
BF,479387,1.44,1.52,1.1552,1.44,non-promoted
BF,479530,1.63,1.67,1.2692,1.59,non-promoted
BF,323470,2.60,2.74,2.0824,2.60,non-promoted
BF,323473,1.23,0.92,0.8740,0.87,non-promoted
BF,355560,3.14,3.25,2.4700,3.09,non-promoted
BF,408003,5.45,5.74,4.3624,5.45,non-promoted
BF,624775,3.52,3.70,2.8120,3.52,non-promoted
BF,624774,3.48,3.66,2.7816,3.48,non-promoted
BF,298698,6.52,6.86,5.2136,6.52,non-promoted
BF,298706,2.95,3.10,2.3560,2.95,non-promoted
BF,298707,1.75,1.84,1.4858,1.75,non-promoted
BF,213848,2.61,2.44,1.8544,2.32,non-promoted
BF,298709,2.66,2.80,2.1280,2.66,non-promoted
BF,298711,3.26,3.43,2.6068,3.26,non-promoted
BF,39171,12.35,10.20,7.7520,9.69,non-promoted
BF,310637,8.78,7.75,5.8900,7.36,non-promoted
BF,413689,65.65,58.00,44.0800,55.10,non-promoted
BF,414074,196.25,174.00,132.2400,165.30,non-promoted
BF,671637,2.97,3.16,2.4016,3.00,non-promoted
BF,671639,6.17,6.49,4.9324,6.17,non-promoted
BF,269069,1.82,1.97,1.4972,1.87,non-promoted
BF,489540,1.54,1.62,1.2312,1.54,non-promoted
BF,489541,0.93,0.98,0.7448,0.93,non-promoted
BF,592979,13.30,14.00,10.6400,13.30,non-promoted
BF,516143,6.65,7.00,5.3200,6.65,non-promoted
BF,592980,8.08,8.50,6.4600,8.08,non-promoted
BF,592989,11.64,12.25,9.3100,11.64,non-promoted
BF,282345,6.18,6.50,4.9400,6.18,non-promoted
BF,282319,6.65,7.00,5.3200,6.65,non-promoted
BF,282348,3.81,4.00,3.8000,3.80,non-promoted
BF,209742,5.72,6.00,5.7000,5.70,non-promoted
BF,168279,5.38,5.70,4.3320,5.42,non-promoted
BF,545747,18.42,18.38,13.9688,17.46,non-promoted
BF,476960,0.41,0.45,0.3420,0.43,non-promoted
BF,476947,0.46,0.50,0.3800,0.48,non-promoted
BF,476957,2.85,3.00,2.2800,2.85,non-promoted
BF,635403,2.68,3.02,2.8690,2.87,non-promoted
BF,662889,3.91,4.12,3.1312,3.91,non-promoted
BF,663982,0.77,0.76,0.5776,0.72,non-promoted
BF,663983,0.82,0.86,0.6536,0.82,non-promoted
BF,663984,1.88,1.94,1.4744,1.84,non-promoted
BF,663985,1.65,1.68,1.2768,1.60,non-promoted
BF,663986,1.15,1.26,0.9576,1.20,non-promoted
BF,663987,0.70,0.77,0.5852,0.73,non-promoted
BF,663981,0.86,0.91,0.6916,0.86,non-promoted
BF,663996,15.93,17.51,14.9711,16.63,non-promoted
BF,663998,2.43,2.51,1.9076,2.38,non-promoted
BF,663992,2.02,4.11,1.5827,3.90,non-promoted
BI,268012,2.91,3.06,2.3256,2.91,non-promoted
BI,268013,4.36,4.59,3.4884,4.36,non-promoted
BI,268014,5.70,6.00,4.5600,5.70,non-promoted
BI,268015,9.20,9.70,7.3720,9.22,non-promoted
BI,281498,1.02,1.04,0.7904,0.99,non-promoted
BI,298801,1.96,2.46,1.9865,2.34,non-promoted
BI,281499,1.07,1.35,1.0260,1.28,non-promoted
BI,281500,1.31,1.66,1.2616,1.58,non-promoted
BI,551042,5.46,5.64,4.2864,5.36,non-promoted
BI,551043,2.71,2.85,2.1660,2.71,non-promoted
BI,554510,7.40,7.97,6.0572,7.57,non-promoted
BI,305479,1.39,1.45,1.1020,1.38,non-promoted
BI,630791,7.22,7.45,5.6620,7.08,non-promoted
BI,624625,2.31,2.39,2.2705,2.27,non-promoted
BI,630763,5.83,5.95,5.6525,5.65,non-promoted
BI,625765,3.66,3.89,3.3535,3.70,non-promoted
BI,625767,3.40,3.60,3.1065,3.42,non-promoted
BI,611732,2.51,2.64,2.0064,2.51,non-promoted
BI,627331,0.93,0.99,0.7524,0.94,non-promoted
BI,627329,0.85,0.90,0.6840,0.86,non-promoted
BI,627332,0.93,0.99,0.7524,0.94,non-promoted
BI,627328,0.85,0.90,0.6840,0.86,non-promoted
BI,624480,0.87,0.90,0.6840,0.86,non-promoted
BI,627314,0.93,0.99,0.7524,0.94,non-promoted
BI,627327,0.85,0.90,0.6840,0.86,non-promoted
BI,626997,0.92,0.99,0.7524,0.94,non-promoted
BI,626630,1.00,1.28,1.1552,1.22,non-promoted
BI,627330,0.83,0.86,0.6536,0.82,non-promoted
BI,624479,0.89,0.91,0.7781,0.86,non-promoted
BI,324267,1.25,1.30,0.9880,1.24,non-promoted
BI,627160,1.80,1.95,1.4820,1.85,non-promoted
BI,664047,2.72,3.18,2.4168,3.02,non-promoted
BI,67933,53.93,57.17,43.4492,54.31,non-promoted
BI,354890,1.73,1.80,1.5390,1.71,non-promoted
BI,342280,1.75,1.84,1.3984,1.75,non-promoted
BI,665371,1.12,1.22,1.0431,1.16,non-promoted
BI,297260,5.28,6.50,5.8663,6.18,non-promoted
BI,285368,2.74,2.87,2.1812,2.73,non-promoted
BI,638521,1.16,1.22,0.9272,1.16,non-promoted
BI,625681,2.92,3.51,2.6676,3.33,non-promoted
BI,311168,1.90,1.99,1.5124,1.89,non-promoted
BI,311166,1.19,1.24,0.9424,1.18,non-promoted
BI,293665,2.51,2.55,2.0592,2.42,non-promoted
BI,306216,4.24,4.47,3.3972,4.25,non-promoted
BI,306217,6.11,6.28,4.7728,5.97,non-promoted
BI,306218,8.12,8.34,6.3384,7.92,non-promoted
BI,306219,9.34,9.60,7.2960,9.12,non-promoted
BI,291024,4.84,6.15,5.2583,5.84,non-promoted
BI,239907,1.31,1.61,1.2236,1.53,non-promoted
BI,436433,1.49,1.57,1.1932,1.49,non-promoted
BI,289137,4.49,4.30,3.2680,4.09,non-promoted
BI,289138,1.02,1.07,0.8132,1.02,non-promoted
BI,287552,4.76,4.93,3.7468,4.68,non-promoted
BI,287550,1.25,1.30,0.9880,1.24,non-promoted
BI,305928,4.53,4.95,3.7620,4.70,non-promoted
BI,298689,6.18,6.49,4.9324,6.17,non-promoted
BI,298691,7.40,7.53,5.7228,7.15,non-promoted
BI,298693,4.41,4.31,3.2756,4.09,non-promoted
BI,252039,6.70,7.10,5.3960,6.75,non-promoted
BI,252040,6.87,7.08,5.3808,6.73,non-promoted
BI,252041,3.34,3.48,2.6448,3.31,non-promoted
BI,639164,1.85,1.91,1.4516,1.81,non-promoted
BI,368552,1.35,1.44,1.0944,1.37,non-promoted
BI,172136,33.55,35.37,31.9215,33.60,non-promoted
BI,249438,2.61,2.70,2.0520,2.57,non-promoted
BI,639608,1.51,1.57,1.1932,1.49,non-promoted
BI,624622,3.85,3.97,3.0172,3.77,non-promoted
BI,187750,2.67,2.81,2.1356,2.67,non-promoted
BI,187747,4.11,4.41,3.3516,4.19,non-promoted
BI,477825,2.31,2.61,1.9836,2.48,non-promoted
BI,479387,1.44,1.52,1.1552,1.44,non-promoted
BI,479530,1.63,1.67,1.2692,1.59,non-promoted
BI,323473,1.23,2.40,1.8240,2.28,non-promoted
BI,624775,3.52,3.70,2.8120,3.52,non-promoted
BI,624774,3.48,3.66,2.7816,3.48,non-promoted
BI,298698,6.52,6.86,5.2136,6.52,non-promoted
BI,269069,1.82,1.97,1.4972,1.87,non-promoted
BI,592979,13.30,14.00,10.6400,13.30,non-promoted
BI,516143,6.65,7.00,5.3200,6.65,non-promoted
BI,592980,8.08,8.50,6.4600,8.08,non-promoted
BI,592989,11.64,12.25,9.3100,11.64,non-promoted
BI,209742,5.72,6.00,5.7000,5.70,non-promoted
BI,662889,3.91,4.12,3.1312,3.91,non-promoted
BI,663983,0.82,0.86,0.6536,0.82,non-promoted
BI,663984,1.88,1.94,1.4744,1.84,non-promoted
BI,663985,1.65,1.68,1.2768,1.60,non-promoted
BI,663986,1.15,1.26,0.9576,1.20,non-promoted
BI,663987,0.70,0.77,0.5852,0.73,non-promoted
BI,663981,0.86,1.11,0.8436,1.05,non-promoted
BI,663995,9.87,9.99,9.4905,9.49,non-promoted
BI,663996,15.93,17.51,14.9711,16.63,non-promoted
BI,663998,2.43,2.63,1.9988,2.50,non-promoted
CM,476712,1.90,2.00,1.5200,1.90,non-promoted
CM ,554510,7.40,7.97,6.4358,7.57,non-promoted
CM ,476947,0.46,0.55,0.4038,0.52,non-promoted
CM ,268012,2.91,3.06,2.4710,2.91,non-promoted
CM ,268013,4.36,4.59,3.7065,4.36,non-promoted
CM ,268014,5.70,6.00,4.8450,5.70,non-promoted
CM ,268015,9.20,9.70,7.8328,9.22,non-promoted
CM ,307013,5.22,5.90,4.7643,5.61,non-promoted
CM ,321233,4.77,4.94,3.9891,4.69,non-promoted
CM ,475982,0.76,0.80,0.7600,0.76,non-promoted
CM ,475871,0.95,1.00,0,0.95,non-promoted
CM ,539185,13.29,14.50,0,13.78,non-promoted
CM ,539183,12.94,14.00,0,13.30,non-promoted
CM ,539181,14.94,16.00,0,15.20,non-promoted
CM ,539182,14.03,15.00,0,14.25,non-promoted
CM ,196680,12.75,13.67,0,12.99,non-promoted
CM ,196681,13.52,14.40,0,13.68,non-promoted
CM ,281498,1.02,1.04,0,0.99,non-promoted
CM ,298801,1.96,2.03,0,1.93,non-promoted
CM ,281499,1.07,1.11,0,1.05,non-promoted
CM ,281500,1.31,1.37,0,1.30,non-promoted
CM ,354883,0.94,1.00,0,0.95,non-promoted
CM ,475991,1.01,1.05,0,1.00,non-promoted
CM ,475994,1.37,1.50,0,1.43,non-promoted
CM ,346667,2.87,3.00,0,2.85,non-promoted
CM ,551042,5.46,5.92,0,5.62,non-promoted
CM ,551043,2.71,2.85,0,2.71,non-promoted
CM ,247831,12.88,13.87,0,13.18,non-promoted
CM ,247832,14.05,14.40,0,13.68,non-promoted
CM ,628074,1.42,1.52,0,1.44,non-promoted
CM ,323487,2.28,2.40,0,2.28,non-promoted
CM ,298682,1.30,1.37,0,1.30,non-promoted
CM ,320343,2.91,3.06,0,2.91,non-promoted
CM ,320344,5.20,5.65,0,5.37,non-promoted
CM ,305481,5.86,6.05,0,5.75,non-promoted
CM ,305479,1.39,1.45,0,1.38,non-promoted
CM ,630791,7.22,7.45,0,7.08,non-promoted
CM ,624625,2.31,2.39,0,2.27,non-promoted
CM ,630763,5.83,5.95,0,5.65,non-promoted
CM ,625765,3.66,3.89,0,3.70,non-promoted
