country,product_gmid,unified_price,resale_price,tender_price,supply_price,promotion
GW,592504, 141.44 ,,, 127.2960   ,
GW,227380, 3.40 ,,, 2.9070   ,
GW,511293, 5.40 ,,, 4.6170   ,
GW,510643, 8.98 ,,, 7.6779   ,
GW,188840, 3.40 ,,, 2.9070   ,
GW,188841, 3.50 ,,, 2.9925   ,
GW,272453, 6.85 ,,, 5.2060   ,
GW,519330, 15.55 ,,, 13.2953   ,
GW,192775, 3.40 ,,, 3.0759   ,
GW,592560, 3.56 ,,, 3.0438   ,
GW,278343, 1.61 ,,, 1.3766   ,
GW,29585, 21.06 ,,, 17.0060   ,
GW,389144, 22.33 ,,, 18.0315   ,
GW,29649, 21.07 ,,, 17.0140   ,
GW,389146, 22.33 ,,, 18.0315   ,
GW,29612, 20.37 ,,, 16.4488   ,
GW,389142, 20.37 ,,, 16.4488   ,
GW,298191, 28.00 ,,, 23.9400   ,
GW,58604, 41.99 ,,, 35.9015   ,
GW,272773, 41.99 ,,, 35.9015   ,
GW,592632, 1.33 ,,, 1.1372   ,
GW,600314, 1.68 ,,, 1.4364   ,
GW,600315, 3.40 ,,, 2.9070   ,
GW,329051, 2.98 ,,, 2.5479   ,
GW,328228, 12.96 ,,, 11.0808   ,
GW,611636, 32.88 ,,, 28.1124   ,
GW,296329, 39.14 ,,, 37.1830   ,
GW,296331, 47.42 ,,, 45.0490   ,
GW,328151, 3.40 ,,, 2.9070   ,
GW,611613, 7.93 ,,, 6.7802   ,
GW,328213, 6.10 ,,, 5.2155   ,
GW,611618, 15.56 ,,, 13.3038   ,
GW,328216, 7.78 ,,, 6.6519   ,
GW,611633, 21.43 ,,, 18.3227   ,
GW,328226, 10.36 ,,, 8.8578   ,
GW,611635, 27.07 ,,, 23.1449   ,
GW,436427, 3.36 ,,, 2.4320   ,
GW,192768, 3.45 ,,, 2.9498   ,
GW,335666, 7.19 ,,, 6.1475   ,
GW,480578, 4.68 ,,, 3.4884   ,
GW,511532, 4.88 ,,, 3.7088   ,
GW,190071, 4.88 ,,, 3.7088   ,
GW,411383, 4.57 ,,, 3.3060   ,
GW,196179, 4.56 ,,, 3.1811   ,
GW,192637, 4.30 ,,, 3.0723   ,
GW,192636, 4.30 ,,, 3.0723   ,
